"","sample","Gene","HV","TPM","log2_TPM_tissue","tissue","clean_tissue","tissue_group_1","tissue_group_2","dev_order"
"1362","AP-2","AT3G04220","non-hv",20.3631412505022,4.41705189234921,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1363","AP-2","AT4G26090","non-hv",19.5811245748622,4.3632499096873,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1364","AP-2","AT1G63730","non-hv",1.7416912446668,1.45506611128173,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1365","AP-2","AT1G63740","non-hv",7.0541828817027,3.0097382311029,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1366","AP-2","AT1G63750","non-hv",20.0561847571633,4.39617214803373,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1367","AP-2","AT1G27170","non-hv",6.28386386892232,2.86470395945562,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1368","AP-2","AT1G27180","non-hv",5.07698674852023,2.60335614594501,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1369","AP-2","AT1G63870","non-hv",0.0608956452662738,0.085282752896311,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1370","AP-2","AT1G63880","non-hv",38.601679594406,5.3074897143623,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1371","AP-2","AT1G64070","non-hv",0.0166471921501604,0.023819106487992,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1372","AP-2","AT3G14460","non-hv",0.354528267338623,0.437790501124809,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1373","AP-2","AT3G14470","non-hv",4.0673856371367,2.34124162471881,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1374","AP-2","AT4G36150","non-hv",8.62099753915117,3.26618648548971,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1375","AP-2","AT1G58390","non-hv",0,0,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1376","AP-2","AT1G58400","non-hv",0.123321620590913,0.167771047952891,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1377","AP-2","AT1G58410","non-hv",1.30963623208133,1.20766564493197,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1378","AP-2","AT3G44400","hv",20.0781477518187,4.39767619019866,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1379","AP-2","AT3G50950","non-hv",292.917900496515,8.19926941596753,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1380","AP-2","AT1G58602","hv",17.0326235841798,4.17253740605186,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1381","AP-2","AT3G44480","hv",40.9046732910939,5.38903923995576,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1382","AP-2","AT1G58807","hv",57.5691034117755,5.87206790442296,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1383","AP-2","AT1G58848","hv",47.675817824198,5.60513331340156,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1384","AP-2","AT5G44510","non-hv",6.1261040245945,2.83311354362715,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1385","AP-2","AT1G59124","hv",57.5691034117755,5.87206790442296,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1386","AP-2","AT1G59218","hv",21.886653878281,4.51643464532626,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1387","AP-2","AT3G44630","hv",84.3302391870135,6.41498518689037,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1388","AP-2","AT3G44670","hv",40.7959053220581,5.38528970559258,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1389","AP-2","AT1G31540","hv",59.6523617059216,5.92249191756348,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1390","AP-2","AT1G59620","non-hv",13.8069788464613,3.88820540412633,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1391","AP-2","AT1G12210","non-hv",3.38108629096292,2.13128863062029,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1392","AP-2","AT1G12220","non-hv",1.72495379065608,1.44623176509816,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1393","AP-2","AT1G69550","hv",6.86266560177514,2.97501849804519,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1394","AP-2","AT1G12280","non-hv",4.99088195938605,2.58276840781683,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1395","AP-2","AT1G12290","non-hv",5.11599736943851,2.61258778617896,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1396","AP-2","AT4G27190","non-hv",0,0,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1397","AP-2","AT4G27220","non-hv",0.0874715139607568,0.120977610427293,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1398","AP-2","AT1G59780","hv",0.019010424029635,0.0271688097166223,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1399","AP-2","AT3G46530","hv",52.9105408245593,5.75249547748542,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1400","AP-2","AT4G08450","non-hv",0,0,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1401","AP-2","AT5G46450","non-hv",21.450438706127,4.48867173196825,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1402","AP-2","AT5G44870","non-hv",29.4360358105022,4.92770855987333,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1403","AP-2","AT3G51560","non-hv",0.154463260743639,0.207222261993508,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1404","AP-2","AT5G46510","hv",10.9123978376163,3.57439193632194,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1405","AP-2","AT1G53350","non-hv",3.98894966346792,2.3187361131965,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1406","AP-2","AT3G51570","non-hv",0.056355292599156,0.0790951497165208,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1407","AP-2","AT5G46520","hv",8.22993651446149,3.20632072473058,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1408","AP-2","AT1G17600","non-hv",0.906110414568113,0.930631692141911,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1409","AP-2","AT5G45050","non-hv",16.9193526718718,4.16344661654914,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1410","AP-2","AT3G46710","non-hv",0,0,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1411","AP-2","AT5G45060","non-hv",17.886252601251,4.23926456633738,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1412","AP-2","AT3G46730","non-hv",0.457053017495562,0.543053373412263,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1413","AP-2","AT2G16870","non-hv",3.34261137110891,2.11856284893248,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1414","AP-2","AT4G09430","non-hv",0,0,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1415","AP-2","AT5G45200","non-hv",0,0,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1416","AP-2","AT5G45210","non-hv",0.0185920922368661,0.026576422137067,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1417","AP-2","AT5G45230","non-hv",0,0,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1418","AP-2","AT5G45250","non-hv",15.8643970933299,4.07590883743487,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1419","AP-2","AT5G45260","non-hv",13.9309686778109,3.90023586125332,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1420","AP-2","AT2G17060","non-hv",0,0,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1421","AP-2","AT3G25510","non-hv",1.33948550759201,1.22619129166471,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1422","AP-2","AT1G61180","hv",12.1609657395744,3.71819345148143,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1423","AP-2","AT1G61190","hv",12.6155596032276,3.76718437364881,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1424","AP-2","AT5G47250","non-hv",0.658158085319433,0.729581556914624,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1425","AP-2","AT5G47260","non-hv",0,0,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1426","AP-2","AT5G47280","non-hv",0,0,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1427","AP-2","AT1G61300","hv",12.2561645186632,3.72859150756741,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1428","AP-2","AT5G46260","non-hv",2.68801103078711,1.88284297085349,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1429","AP-2","AT1G61310","hv",4.08459127825516,2.34613180858946,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1430","AP-2","AT5G46270","non-hv",17.1154528817792,4.17914896814364,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1431","AP-2","AT1G65850","non-hv",0.100579372018333,0.138263193832842,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1432","AP-2","AT1G62630","hv",2.29720404066091,1.7212431679732,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1433","AP-2","AT4G14370","non-hv",58.3212669577135,5.89047750545959,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1434","AP-2","AT4G10780","non-hv",1.00538800491687,1.00388139808327,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1435","AP-2","AT4G33300","non-hv",71.6905619497605,6.18369615349998,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1436","AP-2","AT4G19510","non-hv",47.5618956899161,5.60175283544842,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1437","AP-2","AT4G16860","hv",26.8027280767295,4.79715454580981,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1438","AP-2","AT4G19530","non-hv",5.09084625716497,2.60664268891921,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1439","AP-2","AT4G16890","hv",98.2993339164245,6.63371213531277,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1440","AP-2","AT4G16900","non-hv",13.0475995639692,3.81225172049189,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1441","AP-2","AT4G16920","hv",0.415789692186181,0.501606976880026,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1442","AP-2","AT4G16940","hv",1.92421739766349,1.54805057082256,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1443","AP-2","AT4G16950","hv",69.7325355378829,6.14430207317574,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1444","AP-2","AT4G16960","hv",11.3499294504566,3.62643089525869,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1445","AP-2","AT4G11170","hv",1.54721739906313,1.34892209552324,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1446","AP-2","AT2G14080","hv",26.2692247231489,4.76920177922679,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1447","AP-2","AT5G11250","non-hv",3.54281195757862,2.18358558858121,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1448","AP-2","AT4G19050","non-hv",1.47722524440409,1.30872505316672,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1449","AP-2","AT1G50180","non-hv",5.94821355796257,2.79664209692088,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1450","AP-2","AT1G72840","non-hv",8.20902260233973,3.20304804430962,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1451","AP-2","AT1G51480","non-hv",0,0,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1452","AP-2","AT1G72860","non-hv",0.557836954377879,0.639544246609111,"flower stage 15, sepal, not applicable","sepal","reproductive","flower",8
"1453","AP-20","AT3G04220","non-hv",0.949392937309308,0.963024922596863,"adult, fruit septum, not applicable","fruit septum","reproductive","fruit",1
